id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,RW Length,# RW,# Freq,# Routes,is Hub,Slots ,Passengers/DAY,Passenger factor,Randomizer,Boarding new Passengers,,,
5014,NWWE,medium_airport,├Äle des Pins Airport,-22.58889961,167.4559937,315,OC,NC,NC-U-A,├Äle des Pins,NWWE,ILP,3608,1,4,1,0,6,1000,5,99,2125,,,
5018,NWWR,medium_airport,Mar├⌐ Airport,-21.4817009,168.0379944,141,OC,NC,NC-U-A,Mar├⌐,NWWR,MEE,3281,1,2,1,0,5,1000,5,115,2104,,,
5019,NWWU,medium_airport,Touho Airport,-20.79000092,165.2590027,10,OC,NC,NC-U-A,Touho,NWWU,TOU,3609,1,2,1,0,6,1000,5,82,1729,,,
5032,NZHK,medium_airport,Hokitika Airfield,-42.71360016,170.9850006,146,OC,NZ,NZ-WTC,,NZHK,HKK,4311,2,2,1,0,9,1000,5,92,1666,,,
5036,NZKK,medium_airport,Kerikeri Airport,-35.26279831,173.9120026,492,OC,NZ,NZ-NTL,Kerikeri,NZKK,KKE,3904,4,2,1,0,13,1000,5,119,2083,,,
5037,NZKT,medium_airport,Kaitaia Airport,-35.06999969,173.2850037,270,OC,NZ,NZ-NTL,Kaitaia,NZKT,KAT,4600,2,2,1,0,9,1000,5,110,2166,,,
5056,NZTU,medium_airport,Timaru Airport,-44.30279922,171.2250061,89,OC,NZ,NZ-CAN,,NZTU,TIU,4200,3,2,1,0,11,1000,5,119,2208,,,
5062,NZWK,medium_airport,Whakatane Airport,-37.92060089,176.9140015,20,OC,NZ,NZ-BOP,,NZWK,WHK,4200,3,2,1,0,11,1000,5,107,2250,,,
5067,NZWS,medium_airport,Westport Airport,-41.73809814,171.5809937,13,OC,NZ,NZ-WTC,,NZWS,WSZ,4200,1,2,1,0,6,1000,5,84,1770,,,
5068,NZWU,medium_airport,Wanganui Airport,-39.96220016,175.0249939,27,OC,NZ,NZ-MWT,Wanganui,NZWU,WAG,4521,6,2,1,0,19,1000,5,110,2270,,,
5111,OERF,medium_airport,Rafha Domestic Airport,29.62639999,43.49060059,1474,AS,SA,SA-08,Rafha,OERF,RAH,9834,1,3,1,0,11,1000,5,107,2000,,,
5125,OETR,medium_airport,Turaif Domestic Airport,31.692188,38.731544,2803,AS,SA,SA-08,Turaif,OETR,TUI,9843,1,2,1,0,11,1000,5,110,1770,,,
5128,OEWJ,medium_airport,Al Wajh Domestic Airport,26.19860077,36.47639847,66,AS,SA,SA-07,Al Wajh,OEWJ,EJH,10007,1,2,1,0,11,1000,5,116,2125,,,
5151,OICK,medium_airport,Khoram Abad Airport,33.4353981,48.28290176,3782,AS,IR,IR-20,,OICK,KHD,10498,1,1,1,0,11,1000,5,112,1937,,,
5152,OICS,medium_airport,Sanandaj Airport,35.2458992,47.00920105,4522,AS,IR,IR-16,,OICS,SDG,8660,1,2,1,0,10,1000,5,83,2125,,,
5175,OIKM,medium_airport,Bam Airport,29.08419991,58.45000076,3231,AS,IR,IR-15,,OIKM,BXR,11107,1,2,1,0,12,1000,5,102,2354,,,
5184,OIMN,medium_airport,Bojnord Airport,37.49300003,57.30820084,3499,AS,IR,IR-31,Bojnord,OIMN,BJB,10582,1,1,1,0,11,1000,5,116,1708,,,
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809845,57.59519958,3010,AS,IR,IR-30,Sabzevar,OIMS,AFZ,10428,1,1,1,0,11,1000,5,106,2291,,,
5237,OMFJ,medium_airport,Fujairah International Airport,25.11219978,56.32400131,152,AS,AE,AE-FU,,OMFJ,FJR,12303,1,5,1,0,14,1000,5,101,2083,,,
5240,OOKB,medium_airport,Khasab Air Base,26.17099953,56.24060059,100,AS,OM,OM-MU,Khasab,OOKB,KHS,8202,1,0,1,0,9,1000,5,89,2000,,,
5253,OPGT,medium_airport,Gilgit Airport,35.91880035,74.33360291,4796,AS,PK,PK-NA,Gilgit,OPGT,GIL,5400,2,2,1,0,10,1000,5,107,2104,,,
5268,OPPG,medium_airport,Panjgur Airport,26.9545002,64.13249969,3289,AS,PK,PK-BA,Panjgur,OPPG,PJG,5000,1,2,1,0,7,1000,5,84,2354,,,
5277,OPSD,medium_airport,Skardu Airport,35.33549881,75.53600311,7316,AS,PK,PK-NA,Skardu,OPSD,KDU,11944,2,3,1,0,15,1000,5,108,2145,,,
5315,OYGD,medium_airport,Al Ghaidah International Airport,16.19169998,52.17499924,134,AS,YE,YE-MR,,OYGD,AAY,8858,1,3,1,0,10,1000,5,83,1875,,,
16092,PADK,medium_airport,Adak Airport,51.87799835,-176.6459961,18,NA,US,US-AK,Adak Island,PADK,ADK,7790,2,0,1,0,11,1000,5,98,2312,,,
5375,PAII,medium_airport,Egegik Airport,58.1855011,-157.375,92,NA,US,US-AK,Egegik,PAII,EGX,5600,2,3,1,0,10,1000,5,81,2187,,,
5402,PARC,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,NA,US,US-AK,Arctic Village,PARC,ARC,4500,1,4,1,0,7,1000,5,87,1833,,,
5444,PHHN,medium_airport,Hana Airport,20.79560089,-156.0140076,78,NA,US,US-HI,Hana,PHHN,HNM,3606,1,5,1,0,6,1000,5,80,2187,,,
5451,PHMU,medium_airport,Waimea Kohala Airport,20.00130081,-155.6679993,2671,NA,US,US-HI,Kamuela,PHMU,MUE,5197,1,3,1,0,7,1000,5,96,2375,,,
5514,RCFN,medium_airport,Taitung Airport,22.75499916,121.1019974,143,AS,TW,TW-TTT,Taitung City,RCFN,TTT,7999,1,3,1,0,9,1000,5,83,2145,,,
5522,RCNN,medium_airport,Tainan Airport,22.9503994,120.2060013,63,AS,TW,TW-TNN,Tainan City,RCNN,TNN,10007,2,3,1,0,14,1000,5,114,2229,,,
5537,RJBD,medium_airport,Nanki Shirahama Airport,33.66220093,135.3639984,298,AS,JP,JP-30,Shirahama,RJBD,SHM,6560,2,1,1,0,10,1000,5,88,2083,,,
5557,RJEB,medium_airport,Monbetsu Airport,44.30390167,143.404007,80,AS,JP,JP-01,Monbetsu,RJEB,MBE,6562,1,1,1,0,8,1000,5,99,1875,,,
5588,RJNW,medium_airport,Noto Airport,37.29309845,136.9620056,718,AS,JP,JP-17,Wajima,RJNW,NTQ,6562,1,2,1,0,8,1000,5,102,2229,,,
5592,RJOC,medium_airport,Izumo Airport,35.41360092,132.8899994,15,AS,JP,JP-32,Izumo,RJOC,IZO,6562,1,2,1,0,8,1000,5,106,2104,,,
5595,RJOI,medium_airport,Iwakuni Marine Corps Air Station,34.143902,132.235992,7,AS,JP,JP-35,Iwakuni,RJOI,IWK,8000,2,10,1,0,14,1000,5,113,2270,,,
5599,RJOR,medium_airport,Tottori Airport,35.53010178,134.1670074,65,AS,JP,JP-31,Tottori,RJOR,TTJ,6562,1,1,1,0,8,1000,5,101,1895,,,
5602,RJOW,medium_airport,Iwami Airport,34.67639923,131.7899933,184,AS,JP,JP-32,Masuda,RJOW,IWJ,6562,1,1,1,0,8,1000,5,100,2229,,,
5614,RJSR,medium_airport,Odate Noshiro Airport,40.19189835,140.3710022,292,AS,JP,JP-05,Odate,RJSR,ONJ,6562,1,1,1,0,8,1000,5,118,1729,,,
5617,RJSY,medium_airport,Shonai Airport,38.81219864,139.7870026,86,AS,JP,JP-06,Shonai,RJSY,SYO,6560,1,1,1,0,8,1000,5,115,1875,,,
5620,RJTH,medium_airport,Hachijojima Airport,33.11500168,139.7859955,303,AS,JP,JP-13,Hachijojima,RJTH,HAC,6563,1,1,1,0,8,1000,5,80,2020,,,
5624,RJTO,medium_airport,Oshima Airport,34.7820015,139.3600006,130,AS,JP,JP-13,Izu Oshima,RJTO,OIM,5905,1,1,1,0,7,1000,5,117,1875,,,
5637,RKNW,medium_airport,Wonju/Hoengseong Air Base (K-38/K-46),37.441201,127.963858,329,AS,KR,KR-42,Wonju,RKNW,WJU,9000,1,6,1,0,11,1000,5,97,2020,,,
5638,RKNY,medium_airport,Yangyang International Airport,38.061298,128.669006,241,AS,KR,KR-42,Gonghang-ro,RKNY,YNY,8202,1,5,1,0,10,1000,5,82,2041,,,
5675,ROKJ,medium_airport,Kumejima Airport,26.3635006,126.7139969,23,AS,JP,JP-47,,ROKJ,UEO,6562,1,1,1,0,8,1000,5,106,2041,,,
5701,RPMH,medium_airport,Camiguin Airport,9.253520012,124.7070007,53,AS,PH,PH-CAM,,RPMH,CGM,3945,1,0,1,0,5,1000,5,104,1937,,,
5703,RPMJ,medium_airport,Jolo Airport,6.05366993,121.0110016,118,AS,PH,PH-SLU,,RPMJ,JOL,4144,1,1,1,0,6,1000,5,81,2145,,,
5719,RPUH,medium_airport,San Jose Airport,12.36149979,121.0469971,14,AS,PH,PH-MDC,San Jose,RPUH,SJI,6024,1,1,1,0,7,1000,5,94,1979,,,
5728,RPUV,medium_airport,Virac Airport,13.5763998,124.2060013,121,AS,PH,PH-CAT,Virac,RPUV,VRC,5118,1,1,1,0,7,1000,5,82,2187,,,
5730,RPUY,medium_airport,Cauayan Airport,16.92989922,121.7529984,200,AS,PH,PH-ISA,Cauayan City,RPUY,CYZ,6890,1,1,1,0,8,1000,5,113,2229,,,
5734,RPVC,medium_airport,Calbayog Airport,12.07269955,124.5449982,12,AS,PH,PH-WSA,Calbayog City,RPVC,CYP,4843,1,0,1,0,6,1000,5,104,2062,,,
5740,RPVJ,medium_airport,Moises R. Espinosa Airport,12.369682,123.630095,49,AS,PH,PH-MAS,Masbate,RPVJ,MBT,4199,1,1,1,0,6,1000,5,105,1770,,,
5789,SANC,medium_airport,Catamarca Airport,-28.59560013,-65.75170136,1522,SA,AR,AR-K,Catamarca,SANC,CTC,9186,1,1,1,0,10,1000,5,105,2395,,,
5790,SANE,medium_airport,Vicecomodoro Angel D. La Paz Aragon├⌐s Airport,-27.76555634,-64.30999756,656,SA,AR,AR-G,Santiago del Estero,SANE,SDE,7946,1,1,1,0,9,1000,5,113,2020,,,
5792,SANL,medium_airport,Capitan V A Almonacid Airport,-29.38159943,-66.79579926,1437,SA,AR,AR-F,La Rioja,SANL,IRJ,9383,1,1,1,0,10,1000,5,81,1812,,,
5802,SAOU,medium_airport,Brigadier Mayor D Cesar Raul Ojeda Airport,-33.27320099,-66.35639954,2328,SA,AR,AR-D,San Luis,SAOU,LUQ,9678,1,1,1,0,10,1000,5,99,2187,,,
5804,SARE,medium_airport,Resistencia International Airport,-27.45,-59.0561,173,SA,AR,AR-H,Resistencia,SARE,RES,9088,1,3,1,0,10,1000,5,97,2187,,,
5805,SARF,medium_airport,Formosa Airport,-26.2127,-58.2281,193,SA,AR,AR-P,Formosa,SARF,FMA,5905,1,1,1,0,7,1000,5,111,2083,,,
5809,SARP,medium_airport,Libertador Gral D Jose De San Martin Airport,-27.3858,-55.9707,430,SA,AR,AR-N,Posadas,SARP,PSS,7218,1,1,1,0,8,1000,5,86,1875,,,
5828,SAVV,medium_airport,Gobernador Castello Airport,-40.8692,-63.0004,20,SA,AR,AR-R,Viedma / Carmen de Patagones,SAVV,VDM,8366,2,1,1,0,12,1000,5,101,2333,,,
5829,SAVY,medium_airport,El Tehuelche Airport,-42.7592,-65.1027,427,SA,AR,AR-U,Puerto Madryn,SAVY,PMY,8202,1,1,1,0,9,1000,5,91,2125,,,
5851,SAZR,medium_airport,Santa Rosa Airport,-36.588299,-64.275703,630,SA,AR,AR-L,Santa Rosa,SAZR,RSA,7546,1,2,1,0,9,1000,5,119,1916,,,
5856,SAZY,medium_airport,Aviador C. Campos Airport,-40.07540131,-71.13729858,2569,SA,AR,AR-Q,Chapelco/San Martin de los Andes,SAZY,CPC,8202,1,2,1,0,9,1000,5,109,1750,,,
5861,SBAQ,medium_airport,Araraquara Airport,-21.81200027,-48.13299942,2334,SA,BR,BR-SP,Araraquara,SBAQ,AQA,5907,1,1,1,0,7,1000,5,116,1687,,,
5864,SBAT,medium_airport,Piloto Osvaldo Marques Dias Airport,-9.866389275,-56.10499954,948,SA,BR,BR-MT,Alta Floresta,SBAT,AFL,8202,1,1,1,0,9,1000,5,94,1791,,,
5890,SBCR,medium_airport,Corumb├í International Airport,-19.01194382,-57.67139053,461,SA,BR,BR-MS,Corumb├í,SBCR,CMG,5446,1,2,1,0,7,1000,5,119,2354,,,
5895,SBCZ,medium_airport,Cruzeiro do Sul Airport,-7.599909782,-72.76950073,637,SA,BR,BR-AC,Cruzeiro Do Sul,SBCZ,CZS,7874,1,1,1,0,9,1000,5,82,2041,,,
5979,SBTB,medium_airport,Trombetas Airport,-1.489599943,-56.39680099,287,SA,BR,BR-PA,Oriximin├í,SBTB,TMT,5249,1,1,1,0,7,1000,5,102,2125,,,
5988,SBTT,medium_airport,Tabatinga Airport,-4.255670071,-69.93579865,279,SA,BR,BR-AM,Tabatinga,SBTT,TBT,7054,1,1,1,0,8,1000,5,113,2104,,,
5989,SBTU,medium_airport,Tucuru├¡ Airport,-3.786010027,-49.72029877,830,SA,BR,BR-PA,Tucuru├¡,SBTU,TUR,6562,1,1,1,0,8,1000,5,116,2250,,,
5990,SBUA,medium_airport,S├úo Gabriel da Cachoeira Airport,-0.14835,-66.9855,251,SA,BR,BR-AM,S├úo Gabriel Da Cachoeira,SBUA,SJL,8530,1,1,1,0,9,1000,5,111,1750,,,
5991,SBUF,medium_airport,Paulo Afonso Airport,-9.40087986,-38.25059891,883,SA,BR,BR-BA,Paulo Afonso,SBUF,PAV,5906,1,1,1,0,7,1000,5,97,2104,,,
5992,SBUG,medium_airport,Rubem Berta Airport,-29.78219986,-57.03820038,256,SA,BR,BR-RS,Uruguaiana,SBUG,URG,4921,2,1,1,0,9,1000,5,94,2020,,,
5997,SBVH,medium_airport,Brigadeiro Camar├úo Airport,-12.69439983,-60.09830093,2018,SA,BR,BR-RO,Vilhena,SBVH,BVH,8530,1,1,1,0,9,1000,5,96,2104,,,
6027,SCJO,medium_airport,Ca├▒al Bajo Carlos - Hott Siebert Airport,-40.61119843,-73.06099701,187,SA,CL,CL-LL,Osorno,SCJO,ZOS,5578,1,3,1,0,7,1000,5,110,2020,,,
6063,SEMC,medium_airport,Coronel E Carvajal Airport,-2.299170017,-78.1207962,3452,SA,EC,EC-S,Macas,SEMC,XMS,8202,1,2,1,0,9,1000,5,104,1708,,,
6066,SEMT,medium_airport,Eloy Alfaro International Airport,-0.946078002,-80.67880249,48,SA,EC,EC-M,Manta,SEMT,MEC,9383,1,4,1,0,11,1000,5,108,1770,,,
6075,SERO,medium_airport,Santa Rosa International Airport,-3.441986,-79.996957,20,SA,EC,EC-O,Santa Rosa,SERO,ETR,8625,1,0,1,0,9,1000,5,84,2145,,,
6106,SKBS,medium_airport,Jos├⌐ Celestino Mutis Airport,6.20292,-77.3947,80,SA,CO,CO-CHO,Bah├¡a Solano,SKBS,BSC,3973,2,2,1,0,8,1000,5,87,1979,,,
6112,SKCO,medium_airport,La Florida Airport,1.81442,-78.7492,8,SA,CO,CO-NAR,Tumaco,SKCO,TCO,5249,1,2,1,0,7,1000,5,108,2208,,,
6126,SKIP,medium_airport,San Luis Airport,0.861925,-77.6718,9765,SA,CO,CO-NAR,Ipiales,SKIP,IPI,5774,1,3,1,0,8,1000,5,107,2041,,,
6140,SKMZ,medium_airport,La Nubia Airport,5.0296,-75.4647,6871,SA,CO,CO-CAL,Manizales,SKMZ,MZL,4835,2,3,1,0,9,1000,5,113,1666,,,
12243,5A8,medium_airport,Aleknagik / New Airport,59.2826004,-158.6179962,66,NA,US,US-AK,Aleknagik,5A8,WKK,2040,1,0,0,0,4,1000,5,90,2083,,,
45229,AMC,large_airport,Mar de Cort├⌐s International Airport,31.351621,-113.305864,71,NA,MX,MX-SON,Puerto Pe├▒asco,MMPE,PPE,8398,1,1,0,0,9,2000,5,107,4375,,,
60,AYKM,medium_airport,Kerema Airport,-7.963610172,145.7709961,10,OC,PG,PG-GPK,Kerema,AYKM,KMA,3044,1,1,0,0,5,1000,5,82,2145,,,
120,BIHN,medium_airport,Hornafj├╢r├░ur Airport,64.295601,-15.2272,24,EU,IS,IS-8,H├╢fn,BIHN,HFN,4921,1,2,0,0,7,1000,5,90,2083,,,
121,BIHU,medium_airport,H├║sav├¡k Airport,65.952301,-17.426001,48,EU,IS,IS-6,H├║sav├¡k,BIHU,HZK,5266,1,2,0,0,7,1000,5,88,2291,,,
44122,CN-0046,medium_airport,Shigatse Air Base,29.3519,89.311401,3782,AS,CN,CN-54,Xigaz├¬,ZURK,RKZ,16404,1,0,0,0,16,1000,5,85,1895,,,
44208,CN-0130,medium_airport,Tianshui Maijishan Airport,34.55939865,105.8600006,3590,AS,CN,CN-62,Tianshui,ZLTS,THQ,9186,0,0,0,0,7,1000,5,103,2041,,,
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.29439926,-96.01000214,850,NA,CA,CA-MB,Lac Du Bonnet,CYAX,,3600,1,1,0,0,5,1000,5,97,1895,,,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80,NA,CA,CA-BC,Tofino,CYAZ,YAZ,5000,3,2,0,0,12,1000,5,85,2375,,,
1668,CYBB,medium_airport,Kugaaruk Airport,68.534401,-89.808098,56,NA,CA,CA-NU,Kugaaruk,CYBB,YBB,5000,1,2,0,0,7,1000,5,100,2354,,,
1671,CYBE,medium_airport,Uranium City Airport,59.56140137,-108.4810028,1044,NA,CA,CA-SK,Uranium City,CYBE,YBE,3930,2,1,0,0,8,1000,5,118,2062,,,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836,NA,CA,CA-AB,Bonnyville,CYBF,YBY,4433,1,1,0,0,6,1000,5,120,2375,,,
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,923,NA,CA,CA-MB,Tadoule Lake,CYBQ,XTL,3200,2,0,0,0,7,1000,5,112,1770,,,
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,1136,NA,CA,CA-MB,Brochet,CYBT,YBT,3500,1,0,0,0,5,1000,5,115,2062,,,
1681,CYBV,medium_airport,Berens River Airport,52.358898,-97.018303,728,NA,CA,CA-MB,Berens River,CYBV,YBV,2900,1,0,0,0,4,1000,5,112,1770,,,
1684,CYCA,medium_airport,Cartwright Airport,53.68280029,-57.04190063,40,NA,CA,CA-NL,Cartwright,CYCA,YRF,2500,1,0,0,0,4,1000,5,88,1833,,,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,CYCH,YCH,10006,4,2,0,0,18,1000,5,86,1875,,,
1703,CYDA,medium_airport,Dawson City Airport,64.04309845,-139.128006,1215,NA,CA,CA-YT,Dawson City,CYDA,YDA,5000,1,3,0,0,7,1000,5,106,2145,,,
1710,CYDN,medium_airport,Dauphin Barker Airport,51.10079956,-100.052002,999,NA,CA,CA-MB,Dauphin,CYDN,YDN,5000,3,3,0,0,12,1000,5,89,2354,,,
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419861,-124.5179977,326,NA,CA,CA-BC,Texada,CYGB,YGB,3000,1,1,0,0,5,1000,5,85,1770,,,
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889893,-94.49140167,617,NA,CA,CA-MB,Gods Lake Narrows,CYGO,YGO,3810,1,0,0,0,5,1000,5,113,2166,,,
1776,CYIV,medium_airport,Island Lake Airport,53.85720062,-94.6536026,770,NA,CA,CA-MB,Island Lake,CYIV,YIV,4000,1,0,0,0,5,1000,5,106,2208,,,
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,23,NA,CA,CA-NT,Aklavik,CYKD,LAK,3000,2,2,0,0,8,1000,5,116,1937,,,
1812,CYMH,medium_airport,Mary's Harbour Airport,52.30279922,-55.84719849,38,NA,CA,CA-NL,Mary's Harbour,CYMH,YMH,2500,1,0,0,0,4,1000,5,84,1666,,,
1825,CYNE,medium_airport,Norway House Airport,53.95830154,-97.84420013,734,NA,CA,CA-MB,Norway House,CYNE,YNE,3922,1,0,0,0,5,1000,5,119,1708,,,
1828,CYNL,medium_airport,Points North Landing Airport,58.27669907,-104.0820007,1605,NA,CA,CA-SK,Points North Landing,CYNL,YNL,6000,1,0,0,0,7,1000,5,102,2125,,,
1833,CYOC,medium_airport,Old Crow Airport,67.57060242,-139.8390045,824,NA,CA,CA-YT,Old Crow,CYOC,YOC,4900,1,2,0,0,7,1000,5,88,1708,,,
1835,CYOH,medium_airport,Oxford House Airport,54.93330002,-95.27890015,663,NA,CA,CA-MB,Oxford House,CYOH,YOH,3828,2,0,0,0,8,1000,5,108,1979,,,
1842,CYPA,medium_airport,Prince Albert Glass Field,53.21419907,-105.6729965,1405,NA,CA,CA-SK,Prince Albert,CYPA,YPA,5000,2,7,0,0,10,1000,5,81,1687,,,
1845,CYPE,medium_airport,Peace River Airport,56.22689819,-117.4469986,1873,NA,CA,CA-AB,Peace River,CYPE,YPE,5000,2,4,0,0,10,1000,5,97,2312,,,
1873,CYQN,medium_airport,Nakina Airport,50.18280029,-86.6964035,1057,NA,CA,CA-ON,Nakina,CYQN,YQN,3500,3,1,0,0,10,1000,5,92,1958,,,
1888,CYRJ,medium_airport,Roberval Airport,48.52000046,-72.26560211,586,NA,CA,CA-QC,Roberval,CYRJ,YRJ,5000,1,3,0,0,7,1000,5,106,2166,,,
1901,CYSF,medium_airport,Stony Rapids Airport,59.25030136,-105.8410034,805,NA,CA,CA-SK,Stony Rapids,CYSF,YSF,5050,1,0,0,0,6,1000,5,102,1687,,,
1912,CYST,medium_airport,St. Theresa Point Airport,53.84560013,-94.85189819,773,NA,CA,CA-MB,St. Theresa Point,CYST,YST,3400,1,0,0,0,5,1000,5,110,2000,,,
1919,CYTF,medium_airport,Alma Airport,48.50889969,-71.64189911,445,NA,CA,CA-QC,Alma,CYTF,YTF,4300,1,3,0,0,6,1000,5,92,1770,,,
1933,CYVC,medium_airport,La Ronge Airport,55.15140152,-105.262001,1242,NA,CA,CA-SK,La Ronge,CYVC,YVC,5000,2,4,0,0,10,1000,5,89,2229,,,
1980,CYYL,medium_airport,Lynn Lake Airport,56.86389923,-101.0759964,1170,NA,CA,CA-MB,Lynn Lake,CYYL,YYL,5000,2,3,0,0,9,1000,5,84,2250,,,
2005,CZAC,medium_airport,York Landing Airport,56.08940125,-96.08920288,621,NA,CA,CA-MB,York Landing,CZAC,ZAC,3395,1,0,0,0,5,1000,5,85,1895,,,
2009,CZBD,medium_airport,Ilford Airport,56.06140137,-95.61389923,642,NA,CA,CA-MB,Ilford,CZBD,ILF,3000,1,0,0,0,5,1000,5,115,2375,,,
2015,CZFD,medium_airport,Fond-Du-Lac Airport,59.33440018,-107.1819992,814,NA,CA,CA-SK,Fond-Du-Lac,CZFD,ZFD,3800,1,0,0,0,5,1000,5,84,1666,,,
2020,CZGI,medium_airport,Gods River Airport,54.83969879,-94.07859802,627,NA,CA,CA-MB,Gods River,CZGI,ZGI,3540,1,0,0,0,5,1000,5,111,2125,,,
2024,CZJN,medium_airport,Swan River Airport,52.12060165,-101.2360001,1100,NA,CA,CA-MB,Swan River,CZJN,ZJN,3933,2,2,0,0,8,1000,5,90,1833,,,
2041,CZTM,medium_airport,Shamattawa Airport,55.86560059,-92.08139801,289,NA,CA,CA-MB,Shamattawa,CZTM,ZTM,4006,1,0,0,0,5,1000,5,102,2145,,,
2046,CZWL,medium_airport,Wollaston Lake Airport,58.10689926,-103.1719971,1360,NA,CA,CA-SK,Wollaston Lake,CZWL,ZWL,3800,1,0,0,0,5,1000,5,86,2229,,,
2054,DAAP,medium_airport,Illizi Takhamalt Airport,26.7234993,8.622650146,1778,AF,DZ,DZ-33,Illizi,DAAP,VVZ,9843,1,1,0,0,10,1000,5,116,2187,,,
2057,DAAV,medium_airport,Jijel Ferhat Abbas Airport,36.79510117,5.87361002,36,AF,DZ,DZ-18,Jijel,DAAV,GJL,7874,1,1,0,0,9,1000,5,111,1666,,,
2067,DAOF,medium_airport,Tindouf Airport,27.7003994,-8.167099953,1453,AF,DZ,DZ-37,Tindouf,DAOF,TIN,9840,2,0,0,0,13,1000,5,119,2041,,,
2084,DAUT,medium_airport,Timimoun Airport,29.2371006,0.276033014,1027,AF,DZ,DZ-01,Timimoun,DAUT,TMX,9843,1,2,0,0,11,1000,5,92,1666,,,
2097,DIBK,medium_airport,Bouak├⌐ Airport,7.738800049,-5.07366991,1230,AF,CI,CI-04,,DIBK,BYK,10827,1,4,0,0,12,1000,5,105,2333,,,
2105,DNAK,medium_airport,Akure Airport,7.246739864,5.301010132,1100,AF,NG,NG-ON,Akure,DNAK,AKR,9195,1,1,0,0,10,1000,5,101,2395,,,
323056,DNBC,medium_airport,Sir Abubakar Tafawa Balewa International Airport,10.482833,9.744,1965,AF,NG,NG-BA,Bauchi,DNBC,BCU,11154,1,1,0,0,12,1000,5,85,2187,,,
2116,DNMA,medium_airport,Maiduguri International Airport,11.85529995,13.08090019,1099,AF,NG,NG-BO,Maiduguri,DNMA,MIU,9846,1,1,0,0,10,1000,5,88,1729,,,
2117,DNMK,medium_airport,Makurdi Airport,7.70388,8.61394,371,AF,NG,NG-BE,Makurdi,DNMK,MDI,9830,1,1,0,0,10,1000,5,93,2125,,,
2127,DRZA,medium_airport,Mano Dayak International Airport,16.9659996,8.000109673,1657,AF,NE,NE-1,Agadez,DRZA,AJY,9843,1,1,0,0,10,1000,5,89,2291,,,
2130,DRZR,medium_airport,Zinder Airport,13.77900028,8.98375988,1516,AF,NE,NE-7,Zinder,DRZR,ZND,5988,1,1,0,0,7,1000,5,88,2375,,,
2131,DTKA,medium_airport,Tabarka 7 Novembre Airport,36.97999954,8.876939774,230,AF,TN,TN-32,Tabarka,DTKA,TBJ,9416,1,2,0,0,10,1000,5,115,1937,,,
2263,EDQM,medium_airport,Hof-Plauen Airport,50.28861237,11.85638905,1959,EU,DE,DE-BY,Hof,EDQM,HOQ,4856,1,3,0,0,7,1000,5,84,1729,,,
2184,EDAC,medium_airport,Altenburg-Nobitz Airport,50.98194504,12.50638866,640,EU,DE,DE-TH,Altenburg,EDAC,AOC,7333,1,4,0,0,9,1000,5,80,2187,,,
2284,EDVE,medium_airport,Braunschweig-Wolfsburg Airport,52.319199,10.5561,295,EU,DE,DE-NI,Braunschweig,EDVE,BWE,7546,2,4,0,0,12,1000,5,99,2166,,,
2235,EDHK,medium_airport,Kiel-Holtenau Airport,54.37944412,10.14527798,102,EU,DE,DE-SH,Kiel,EDHK,KEL,4134,2,6,0,0,9,1000,5,99,1812,,,
2298,EEKA,medium_airport,K├ñrdla Airport,58.99079895,22.83069992,18,EU,EE,EE-39,K├ñrdla,EEKA,KDL,4987,1,2,0,0,7,1000,5,88,1937,,,
2300,EEPU,medium_airport,P├ñrnu Airport,58.41899872,24.4727993,47,EU,EE,EE-67,P├ñrnu,EEPU,EPU,8136,1,1,0,0,9,1000,5,118,2229,,,
2303,EFET,medium_airport,Enontekio Airport,68.36260223,23.42429924,1005,EU,FI,FI-LL,Enontekio,EFET,ENF,6565,1,2,0,0,8,1000,5,117,1979,,,
2345,EFSI,medium_airport,Sein├ñjoki Airport,62.692101,22.8323,302,EU,FI,FI-LS,Sein├ñjoki / Ilmajoki,EFSI,SJY,5062,1,4,0,0,7,1000,5,93,2166,,,
2352,EFVR,medium_airport,Varkaus Airport,62.17110062,27.86860085,286,EU,FI,FI-IS,Varkaus / Joroinen,EFVR,VRK,6562,1,2,0,0,8,1000,5,109,1958,,,
2393,EGBN,medium_airport,Nottingham Airport,52.91999817,-1.079169989,138,EU,GB,GB-ENG,Nottingham,EGBN,NQT,3445,2,1,0,0,8,1000,5,82,2020,,,
